,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,q_99,q_95,Age_at_Sale,Year_since_Renovation,was_renovated
1299,284000.0,1.75,1530,0,0,3,7,1200,330,98042,47.3594,-122.076,1680,9680,1,1,27,27,False
1300,588000.0,2.0,1680,0,0,3,7,980,700,98115,47.6858,-122.286,1680,6000,1,1,64,64,False
1301,372500.0,1.75,1680,0,0,4,7,1680,0,98133,47.7338,-122.332,1290,8147,1,1,52,52,False
1302,285000.0,3.0,1900,0,0,4,7,1900,0,98042,47.3768,-122.117,1690,7194,1,1,27,27,False
1303,360000.0,1.0,1570,0,0,3,7,1570,0,98177,47.7683,-122.359,1570,9100,1,1,60,60,False
1304,275000.0,1.0,1370,0,0,4,7,1150,220,98024,47.5617,-121.859,1460,47044,1,1,84,84,False
1305,428000.0,2.0,1350,0,0,3,8,1350,0,98053,47.7106,-122.03,1660,4225,1,1,11,11,False
1306,847000.0,2.5,3010,0,0,3,8,3010,0,98177,47.7209,-122.372,2560,11532,1,1,46,46,False
1307,316000.0,1.0,1010,0,0,4,6,1010,0,98019,47.7422,-121.981,1380,8128,1,1,37,37,False
1308,375000.0,2.5,2050,0,0,3,8,2050,0,98003,47.3487,-122.304,2050,7264,1,1,15,15,False
1309,533000.0,1.0,1670,0,0,3,7,1170,500,98115,47.6899,-122.321,1560,4080,1,1,47,47,False
1310,556000.0,2.5,3840,0,0,3,11,3840,0,98023,47.2996,-122.342,3270,12133,1,1,23,23,False
1311,225000.0,2.0,2220,0,0,3,7,1200,1020,98042,47.361,-122.116,1300,9709,1,1,48,48,False
1312,537250.0,2.5,2590,0,0,4,8,1640,950,98155,47.7752,-122.285,2710,10970,1,1,36,36,False
1313,255000.0,1.0,1180,0,0,4,7,1180,0,98058,47.4551,-122.154,1460,11730,1,1,47,47,False
1314,530000.0,2.5,2950,0,0,3,7,2950,0,98059,47.479,-122.129,2120,4750,1,1,9,9,False
1315,5300000.0,6.0,7390,1,4,4,12,5000,2390,98040,47.5631,-122.21,4320,24619,0,0,24,24,False
1316,595000.0,2.75,2150,0,0,3,9,2150,0,98014,47.6596,-121.96,2650,38307,1,1,19,19,False
1317,548000.0,2.0,2100,0,0,4,7,2100,0,98008,47.6115,-122.124,1280,9102,1,1,56,56,False
1318,234975.0,1.75,1650,0,0,3,7,1100,550,98092,47.3187,-122.182,1280,8073,1,1,35,35,False
1319,600000.0,1.75,1620,0,0,3,9,1430,190,98102,47.6498,-122.321,1750,1572,1,1,9,9,False
1320,432000.0,1.0,1750,0,0,4,7,1750,0,98072,47.743,-122.097,1550,14120,1,1,48,48,False
1321,455000.0,1.5,1380,0,0,3,7,1380,0,98034,47.7085,-122.217,1420,8187,1,1,29,29,False
1322,279950.0,1.75,1510,0,0,3,7,1210,300,98155,47.7571,-122.328,2080,9076,1,1,49,49,False
1323,267500.0,1.5,1600,0,0,4,7,1600,0,98030,47.3737,-122.216,1710,8000,1,1,51,51,False
1324,620000.0,2.5,1840,0,0,3,8,1840,0,98038,47.4306,-122.049,1890,65340,1,1,14,14,False
1325,110000.0,1.0,830,0,0,2,6,830,0,98166,47.4784,-122.335,980,7590,1,1,72,72,False
1326,625000.0,3.5,1810,0,0,4,8,1440,370,98122,47.607,-122.305,1480,3600,1,1,5,5,False
1327,389000.0,1.0,910,0,0,3,7,910,0,98115,47.6999,-122.305,1260,7528,1,1,62,62,False
1328,1200000.0,2.0,2120,0,0,3,9,2120,0,98112,47.6227,-122.31,2090,3600,1,0,109,109,False
1329,788500.0,2.25,2510,0,0,4,8,2510,0,98027,47.4569,-122.02,2510,69696,1,1,38,38,False
1330,567000.0,2.25,2100,0,0,3,8,1600,500,98033,47.6737,-122.169,2100,8661,1,1,40,40,False
1331,515000.0,2.25,2690,0,2,3,8,1870,820,98023,47.3361,-122.353,2690,15000,1,1,28,28,False
1332,605000.0,2.5,2430,0,0,5,8,1590,840,98155,47.7761,-122.285,2430,9600,1,1,46,46,False
1333,430000.0,3.75,2452,0,0,3,7,2452,0,98055,47.4744,-122.213,1180,4800,1,1,78,20,True
1334,805000.0,1.75,1550,0,1,3,7,1550,0,98199,47.6712,-122.409,2360,6000,1,1,94,94,False
1335,567500.0,2.5,2080,0,0,3,8,2080,0,98074,47.6036,-122.014,1530,5606,1,1,16,16,False
1336,647500.0,1.75,1290,0,0,5,7,1290,0,98144,47.5873,-122.29,2020,5850,1,1,98,98,False
1337,495000.0,1.75,1850,0,0,4,7,1850,0,98122,47.6106,-122.31,1500,1795,1,1,111,111,False
1338,825000.0,2.5,3370,0,0,3,9,3370,0,98027,47.541,-121.998,3370,5237,1,1,8,8,False
1339,435000.0,2.25,2730,0,0,4,8,2730,0,98058,47.4627,-122.152,2390,8015,1,1,28,28,False
1340,445950.0,1.75,1300,0,0,5,7,1300,0,98034,47.7321,-122.195,1520,7344,1,1,46,46,False
1341,960000.0,2.75,3040,0,0,3,10,3040,0,98006,47.5531,-122.119,2860,9327,1,1,21,21,False
1342,780000.0,3.0,2440,0,0,5,8,1480,960,98103,47.6853,-122.331,1770,4000,1,1,85,85,False
1343,274500.0,2.25,1720,0,0,4,8,1320,400,98023,47.3191,-122.383,1930,8000,1,1,45,45,False
1344,729953.0,3.0,3230,0,0,4,8,2000,1230,98133,47.7053,-122.34,1509,1626,1,1,106,106,False
1345,464950.0,1.5,1200,0,0,3,8,1030,170,98109,47.6384,-122.342,1230,2120,1,1,6,6,False
1346,620000.0,1.75,2350,0,2,3,8,2350,0,98005,47.5904,-122.177,3050,14640,1,1,55,55,False
1347,735000.0,3.5,3100,0,0,3,9,3100,0,98075,47.5968,-121.978,3080,5600,1,1,10,10,False
1348,450000.0,2.25,2040,0,0,3,8,1400,640,98133,47.7356,-122.335,1890,8580,1,1,56,56,False
1349,450000.0,1.0,2000,0,0,3,7,1250,750,98118,47.5529,-122.268,1140,4676,1,1,98,28,True
1350,842500.0,2.5,2160,0,0,4,9,2160,0,98122,47.6106,-122.31,1720,2283,1,1,112,112,False
1351,360000.0,2.0,1970,0,0,3,7,1070,900,98058,47.4674,-122.107,1890,36626,1,1,35,35,False
1352,585000.0,2.5,2270,0,0,3,8,2270,0,98070,47.4815,-122.47,1277,100545,1,1,16,16,False
1353,461000.0,2.25,1850,0,0,4,7,1150,700,98033,47.7011,-122.171,1780,7420,1,1,37,37,False
1354,345000.0,1.0,1350,0,0,3,7,920,430,98126,47.5315,-122.38,1470,5225,1,1,65,65,False
1355,1075000.0,2.5,3280,0,0,3,10,1680,1600,98115,47.6948,-122.286,1550,6300,1,1,44,44,False
1356,643000.0,2.5,2270,0,0,3,8,2270,0,98029,47.574,-122.013,2420,8391,1,1,27,27,False
1357,690000.0,2.5,2820,0,0,3,9,2820,0,98074,47.6253,-122.027,2820,8307,1,1,24,24,False
1358,282000.0,1.0,1200,0,0,3,7,1200,0,98155,47.7529,-122.306,1350,9113,1,1,66,66,False
1359,549000.0,1.75,2000,0,0,4,8,1120,880,98117,47.6925,-122.388,2140,7150,1,1,63,63,False
1360,815000.0,2.0,2310,0,1,4,9,1560,750,98199,47.648,-122.395,2000,6000,1,1,89,89,False
1361,2200000.0,4.25,4640,1,4,5,8,2860,1780,98052,47.6393,-122.097,3140,14200,0,0,63,63,False
1362,700000.0,2.25,2330,0,0,4,8,2330,0,98052,47.6386,-122.11,2050,11448,1,1,31,31,False
1363,933399.0,2.5,3940,0,0,3,9,3110,830,98052,47.6468,-122.116,2720,11941,1,1,22,22,False
1364,290000.0,1.0,1440,0,0,3,7,1440,0,98055,47.4627,-122.213,2200,11250,1,1,47,47,False
1365,372000.0,1.75,1960,0,0,5,7,1340,620,98045,47.4487,-121.772,1500,9752,1,1,35,35,False
1366,450000.0,1.75,1250,0,0,4,7,790,460,98103,47.6795,-122.353,1500,3225,1,1,94,94,False
1367,303700.0,2.5,1981,0,0,3,8,1981,0,98030,47.3668,-122.178,1981,5894,1,1,4,4,False
1368,672000.0,2.5,2440,0,0,4,9,2440,0,98029,47.5744,-121.993,2820,8484,1,1,25,25,False
1369,334000.0,1.5,1150,0,0,3,6,1150,0,98034,47.7197,-122.173,1480,8155,1,1,44,44,False
1370,260000.0,1.0,1120,0,0,3,6,1120,0,98178,47.4979,-122.241,1270,6875,1,1,70,70,False
1371,749950.0,1.75,1800,0,0,4,8,1000,800,98119,47.6491,-122.367,1680,5350,1,1,73,73,False
1372,330000.0,2.25,2380,0,0,4,8,2380,0,98022,47.2624,-122.015,2030,48000,1,1,30,30,False
1373,830000.0,3.0,2920,0,0,3,8,2140,780,98103,47.654,-122.342,1620,1544,1,1,54,22,True
1374,1131000.0,2.25,2790,0,3,3,8,2790,0,98166,47.4389,-122.351,2720,12600,1,1,8,8,False
1375,320000.0,1.0,1560,0,0,4,6,910,650,98155,47.7552,-122.327,1200,8152,1,1,66,66,False
1376,260000.0,1.0,1550,0,0,5,7,1550,0,98038,47.407,-122.045,1520,34929,1,1,95,95,False
1377,225000.0,2.0,1700,0,0,5,6,970,730,98146,47.4851,-122.338,1560,11475,1,1,69,69,False
1378,279200.0,1.0,640,0,0,3,5,640,0,98117,47.6976,-122.359,1270,6350,1,1,75,75,False
1379,520000.0,3.5,2680,0,0,3,8,2040,640,98125,47.726,-122.296,1530,8000,1,1,72,0,True
1380,505000.0,2.5,1860,0,0,4,8,1860,0,98029,47.5674,-122.017,1850,4661,1,1,27,27,False
1381,234000.0,1.75,1490,0,0,4,7,1010,480,98042,47.375,-122.14,1490,7469,1,1,39,39,False
1382,503000.0,2.5,2470,0,0,3,9,2470,0,98155,47.7728,-122.271,2790,5583,1,1,9,9,False
1383,606000.0,2.25,2390,0,0,4,8,1740,650,98033,47.6925,-122.184,2240,8858,1,1,35,35,False
1384,433500.0,1.0,1230,0,0,4,7,780,450,98115,47.6839,-122.281,1570,5000,1,1,77,77,False
1385,250000.0,1.5,2840,0,0,3,8,1510,1330,98056,47.524,-122.2,2210,9669,1,1,64,64,False
1386,719000.0,2.5,2120,0,0,4,9,2120,0,98006,47.5477,-122.141,2290,11524,1,1,30,30,False
1387,381000.0,2.0,1770,0,0,4,8,1770,0,98166,47.415,-122.337,1900,14400,1,1,55,55,False
1388,267000.0,2.5,2495,0,0,3,8,2495,0,98001,47.288,-122.283,2434,4400,1,1,7,7,False
1389,275000.0,0.75,1170,0,0,5,7,880,290,98022,47.2653,-121.91,1130,24513,1,1,52,52,False
1390,651000.0,2.5,2740,0,0,3,8,2740,0,98074,47.6334,-122.021,2260,7035,1,1,21,21,False
1391,439000.0,1.0,1050,0,0,3,7,850,200,98115,47.6767,-122.286,1850,5243,1,1,66,66,False
1392,325000.0,1.0,1130,0,0,4,7,1130,0,98146,47.5141,-122.377,860,6300,1,1,60,60,False
1393,490000.0,1.0,880,0,0,3,7,880,0,98115,47.6924,-122.322,1340,6380,1,1,76,20,True
1394,519900.0,2.5,2403,0,0,3,9,2403,0,98028,47.7361,-122.234,2380,6075,1,1,15,15,False
1395,545000.0,2.75,3410,0,0,3,9,3410,0,98038,47.4054,-122.03,2580,37263,1,1,30,30,False
1396,1062500.0,4.0,5320,0,0,3,11,5320,0,98075,47.5852,-121.966,4640,17268,1,1,11,11,False
1397,542000.0,1.75,1900,0,0,4,7,950,950,98006,47.5765,-122.147,1480,8360,1,1,59,59,False
1398,465000.0,1.75,1810,0,0,4,7,1810,0,98077,47.7358,-122.076,2700,29680,1,1,53,53,False
1399,408000.0,2.0,1200,0,0,3,8,1200,0,98053,47.72,-122.024,1440,5580,1,1,9,9,False
1400,292000.0,2.5,2060,0,0,3,8,2060,0,98030,47.3631,-122.192,2242,6406,1,1,14,14,False
1401,253000.0,1.75,1250,0,0,3,7,1250,0,98010,47.3277,-122.001,1980,10175,1,1,20,20,False
1402,280000.0,1.0,910,0,0,5,6,910,0,98106,47.5232,-122.354,890,6050,1,1,72,72,False
1403,658588.0,2.25,2560,0,0,3,10,2560,0,98027,47.4871,-122.065,3040,35395,1,1,28,28,False
1404,635000.0,2.25,1920,0,0,4,8,1200,720,98005,47.5897,-122.156,2250,8800,1,1,45,45,False
1405,439000.0,2.25,2240,0,0,3,8,2240,0,98011,47.7746,-122.197,2340,8500,1,1,36,36,False
1406,300000.0,2.5,1260,0,0,3,8,1260,0,98059,47.4908,-122.154,1310,3344,1,1,15,15,False
1407,345000.0,1.5,1360,0,0,4,8,1360,0,98198,47.4032,-122.314,1900,10538,1,1,55,55,False
1408,283500.0,2.25,2100,0,0,3,8,2100,0,98055,47.4391,-122.193,2190,7700,1,1,36,36,False
1409,425000.0,1.0,2110,0,0,3,7,1460,650,98103,47.6872,-122.339,1390,4732,1,1,103,103,False
1410,685000.0,1.75,2210,0,1,3,8,1560,650,98033,47.6621,-122.189,2210,8976,1,1,41,41,False
1411,750000.0,2.5,2360,0,0,3,8,2360,0,98006,47.5471,-122.149,2480,11665,1,1,32,32,False
1412,245000.0,1.5,1280,0,0,3,6,1280,0,98178,47.4949,-122.255,1420,8211,1,1,55,55,False
1413,585444.0,3.75,2740,0,2,3,7,1640,1100,98144,47.5816,-122.296,1940,6000,1,1,53,53,False
1414,706000.0,2.5,2740,0,0,3,9,2740,0,98033,47.6962,-122.179,2880,7203,1,1,5,5,False
1415,445000.0,2.0,2630,0,0,3,7,1830,800,98146,47.5067,-122.361,1430,6825,1,1,70,5,True
1416,241000.0,2.0,1650,0,0,3,7,1650,0,98023,47.2904,-122.353,1870,6000,1,1,25,25,False
1417,1175000.0,2.5,1770,1,4,3,8,1770,0,98155,47.7345,-122.285,2410,10476,1,0,58,11,True
1418,530000.0,1.0,1500,0,0,4,7,1050,450,98126,47.5677,-122.376,1500,5060,1,1,88,88,False
1419,350000.0,1.5,1430,0,0,3,7,1130,300,98133,47.7352,-122.33,1490,8196,1,1,67,67,False
1420,1700000.0,3.75,3190,1,4,3,10,3190,0,98178,47.5115,-122.246,2290,13496,1,0,16,16,False
1421,389000.0,1.0,1280,0,0,3,7,1280,0,98072,47.7677,-122.163,1300,9453,1,1,47,47,False
1422,799000.0,2.75,2390,0,0,4,7,2140,250,98115,47.6788,-122.27,1980,6820,1,1,69,69,False
1423,1400000.0,2.5,4040,0,3,4,9,2020,2020,98199,47.6408,-122.41,3160,8025,1,0,63,63,False
1424,340895.0,1.0,920,0,0,5,7,920,0,98155,47.734,-122.301,1500,7956,1,1,67,67,False
1425,780000.0,2.5,2730,0,2,3,9,2730,0,98074,47.6227,-122.029,2750,7220,1,1,18,18,False
1426,350000.0,1.5,1320,0,0,3,7,1320,0,98001,47.2755,-122.271,1320,33600,1,1,21,21,False
1427,470000.0,2.5,2620,0,0,3,7,2620,0,98065,47.5328,-121.879,2360,4231,1,1,16,16,False
1428,914600.0,3.0,3180,0,0,3,11,3180,0,98072,47.7336,-122.134,3180,38715,1,1,30,30,False
1429,354000.0,2.5,2900,0,0,3,8,2900,0,98042,47.3663,-122.129,2900,5173,1,1,9,9,False
1430,470000.0,2.0,1900,0,0,4,6,1900,0,98033,47.6831,-122.186,2110,8400,1,1,95,95,False
1431,715000.0,2.0,1760,0,0,5,7,1160,600,98103,47.6558,-122.331,1640,5400,1,1,87,87,False
1432,265000.0,1.0,760,0,0,4,6,760,0,98108,47.5466,-122.304,1640,4500,1,1,64,64,False
1433,2537000.0,3.0,3710,0,2,5,10,2760,950,98105,47.6696,-122.261,3970,20000,0,0,79,79,False
1434,640000.0,1.0,1530,0,0,3,7,1530,0,98103,47.6857,-122.341,1500,4944,1,1,64,64,False
1435,290000.0,1.75,1990,0,0,4,7,1870,120,98168,47.5131,-122.313,1710,12400,1,1,85,85,False
1436,480000.0,4.75,3830,0,0,3,8,2130,1700,98077,47.7597,-122.079,2750,36150,1,1,38,38,False
1437,535000.0,2.0,2040,0,1,5,7,1120,920,98144,47.5959,-122.293,2120,4958,1,1,60,60,False
1438,907000.0,1.75,2170,0,0,5,8,2170,0,98033,47.6537,-122.195,1980,9000,1,1,49,49,False
1439,459000.0,1.75,1620,0,0,4,7,1090,530,98034,47.7148,-122.213,1380,7191,1,1,40,40,False
1440,1355000.0,2.5,3600,0,3,3,9,2310,1290,98008,47.6191,-122.099,2830,17559,1,0,65,8,True
1441,264950.0,1.5,1470,0,0,3,7,1070,400,98030,47.3632,-122.188,1580,9760,1,1,48,48,False
1442,352950.0,1.0,1760,0,0,1,6,1760,0,98103,47.6598,-122.348,1320,1266,1,1,114,114,False
1443,491500.0,2.25,2230,0,0,4,8,1510,720,98006,47.5413,-122.174,2010,10650,1,1,40,40,False
1444,1229000.0,3.5,3770,0,0,3,10,2830,940,98007,47.6463,-122.151,3200,36342,1,0,25,25,False
1445,369500.0,1.0,1200,0,0,4,7,1200,0,98155,47.7362,-122.319,1330,8650,1,1,63,63,False
1446,566000.0,2.5,2090,0,0,3,9,2090,0,98052,47.686,-122.095,2520,5735,1,1,11,11,False
1447,290000.0,2.25,1500,0,0,4,7,1210,290,98055,47.4621,-122.187,1480,7400,1,1,46,46,False
1448,5350000.0,5.0,8000,0,4,3,12,6720,1280,98004,47.6232,-122.22,4600,21750,0,0,6,6,False
1449,180000.0,1.0,870,0,0,3,6,870,0,98042,47.369,-122.077,840,5200,1,1,45,0,True
1450,215000.0,1.0,1010,0,0,4,6,1010,0,98133,47.771,-122.353,1610,7313,1,1,70,70,False
1451,302000.0,1.0,1010,0,0,4,6,1010,0,98133,47.771,-122.353,1610,7313,1,1,71,71,False
1452,352500.0,1.75,1860,0,0,3,7,1160,700,98198,47.3855,-122.322,1490,7527,1,1,29,29,False
1453,235867.0,2.0,1330,0,0,4,5,1330,0,98056,47.496,-122.19,1150,5485,1,1,72,72,False
1454,500000.0,2.25,1760,0,0,3,8,1760,0,98074,47.624,-122.05,2080,12068,1,1,36,36,False
1455,382000.0,2.25,1800,0,0,3,7,1800,0,98019,47.7462,-121.98,1760,6589,1,1,20,20,False
1456,515000.0,2.5,1690,0,0,3,7,990,700,98117,47.6903,-122.38,1200,4005,1,1,85,85,False
1457,250000.0,1.0,660,0,0,3,6,660,0,98144,47.5723,-122.304,1560,5445,1,1,96,96,False
1458,672500.0,2.25,2400,0,0,4,7,1250,1150,98117,47.6876,-122.384,1540,4800,1,1,75,75,False
1459,755000.0,2.25,3020,0,0,3,9,3020,0,98052,47.6897,-122.098,2480,10204,1,1,25,25,False
1460,707500.0,1.0,1500,0,2,3,7,1500,0,98109,47.627,-122.353,1820,2555,1,1,105,105,False
1461,459000.0,2.0,1560,0,0,4,6,960,600,98117,47.6882,-122.365,1560,4800,1,1,90,90,False
1462,140000.0,1.0,1090,0,0,3,7,1090,0,98032,47.3748,-122.294,1380,10620,1,1,56,56,False
1463,495000.0,1.0,970,0,0,3,7,970,0,98103,47.6667,-122.333,2050,4284,1,1,109,109,False
1464,757000.0,3.25,3190,0,0,3,9,3190,0,98029,47.5534,-122.002,2950,5198,1,1,7,7,False
1465,765000.0,3.25,3190,0,0,3,9,3190,0,98029,47.5534,-122.002,2950,5198,1,1,8,8,False
1466,359000.0,1.5,1890,0,0,4,7,1890,0,98125,47.7055,-122.3,1510,6072,1,1,59,59,False
1467,440000.0,1.0,1050,0,0,3,6,1050,0,98136,47.5473,-122.396,1380,7500,1,1,114,114,False
1468,400000.0,1.5,1390,0,0,3,7,1140,250,98133,47.7224,-122.332,1630,7702,1,1,49,49,False
1469,652000.0,2.0,1700,0,0,4,7,850,850,98117,47.6785,-122.393,1480,5100,1,1,74,74,False
1470,260000.0,1.75,1050,0,0,3,7,1050,0,98166,47.4574,-122.358,1220,8880,1,1,34,34,False
1471,1328000.0,3.0,3340,0,2,3,9,2120,1220,98040,47.5421,-122.229,3290,12955,1,0,51,25,True
1472,519500.0,2.0,1540,0,0,3,6,1540,0,98027,47.5326,-122.032,1390,9688,1,1,51,51,False
1473,650000.0,1.0,1710,0,0,4,7,1560,150,98103,47.6861,-122.354,1240,3001,1,1,86,86,False
1474,280000.0,2.25,2100,0,0,3,8,2100,0,98003,47.3251,-122.329,2100,7464,1,1,37,37,False
1475,515000.0,1.75,1730,0,0,4,8,1730,0,98007,47.6219,-122.138,2080,8400,1,1,49,49,False
1476,400000.0,2.25,1500,0,0,3,7,1500,0,98034,47.7159,-122.203,1470,2418,1,1,29,29,False
1477,652100.0,2.5,2380,0,0,3,9,2380,0,98074,47.6297,-122.021,2670,6066,1,1,12,12,False
1478,235000.0,3.0,2180,0,0,3,7,2180,0,98003,47.3054,-122.305,2214,7684,1,1,34,34,False
1479,701000.0,1.5,1840,0,0,3,8,1840,0,98118,47.5575,-122.279,1830,5040,1,1,108,108,False
1480,640000.0,2.5,2341,0,0,3,9,2341,0,98052,47.6993,-122.115,2850,9421,1,1,17,17,False
1481,455800.0,2.5,1690,0,0,3,7,1690,0,98053,47.6866,-122.043,1600,3164,1,1,12,12,False
1482,504750.0,2.5,2490,0,0,3,8,2490,0,98014,47.6442,-121.898,2450,21937,1,1,21,21,False
1483,483000.0,3.0,2440,0,0,3,9,2440,0,98074,47.6104,-122.06,2440,15283,1,1,22,22,False
1484,530000.0,0.75,920,1,2,5,6,920,0,98070,47.4781,-122.49,1162,54705,1,1,64,64,False
1485,250000.0,1.0,1030,0,0,3,6,1030,0,98146,47.4814,-122.341,1480,8121,1,1,58,58,False
1486,229950.0,2.75,2000,0,0,3,7,1260,740,98023,47.3155,-122.347,1960,6514,1,1,20,20,False
1487,884744.0,3.5,4210,0,0,3,9,4210,0,98074,47.6067,-122.022,3950,8880,1,1,13,13,False
1488,514000.0,1.5,1610,0,0,3,7,1080,530,98052,47.6681,-122.143,1610,9964,1,1,38,38,False
1489,532000.0,2.25,1910,0,0,4,8,1430,480,98027,47.4672,-122.006,2340,36680,1,1,38,38,False
1490,423000.0,2.5,2660,0,0,3,8,2660,0,98059,47.4981,-122.162,2380,5539,1,1,10,10,False
1491,420000.0,1.0,820,0,2,5,6,820,0,98126,47.5649,-122.38,1410,5750,1,1,92,92,False
1492,521000.0,1.75,1730,0,0,3,8,1730,0,98011,47.737,-122.201,2180,10027,1,1,26,26,False
1493,577000.0,2.25,2360,0,0,3,8,2360,0,98033,47.6988,-122.169,2360,7490,1,1,36,36,False
1494,425000.0,1.0,970,0,0,3,7,970,0,98007,47.603,-122.132,1250,7000,1,1,58,58,False
1495,495000.0,2.5,2460,0,0,3,8,2460,0,98028,47.7719,-122.235,2900,4895,1,1,10,10,False
1496,340000.0,2.5,2690,0,0,3,9,2690,0,98023,47.3026,-122.351,2570,8066,1,1,27,27,False
1497,499950.0,3.5,1820,0,0,3,8,1430,390,98144,47.596,-122.298,1550,1460,1,1,0,0,False
1498,1218000.0,3.0,3470,0,2,3,9,2370,1100,98116,47.5917,-122.386,2420,4761,1,0,1,1,False
1499,720000.0,2.75,3370,0,2,5,8,2110,1260,98056,47.5259,-122.204,2460,7634,1,1,38,38,False
1500,249000.0,1.5,1700,0,0,3,7,1010,690,98031,47.4216,-122.174,1440,8400,1,1,45,45,False
1501,206135.0,1.0,1340,0,0,4,7,1340,0,98030,47.3527,-122.178,1650,7630,1,1,36,36,False
1502,300000.0,2.75,2000,0,0,4,7,2000,0,98055,47.444,-122.19,1240,8270,1,1,46,46,False
1503,612000.0,3.0,3840,0,3,3,8,2460,1380,98178,47.506,-122.241,2170,6765,1,1,66,66,False
1504,1102030.0,2.5,3890,0,2,3,10,3890,0,98177,47.7291,-122.363,3160,22641,1,1,64,24,True
1505,230000.0,2.0,1220,0,0,4,7,1220,0,98023,47.2964,-122.376,1160,7700,1,1,45,45,False
1506,850000.0,1.0,2280,0,2,3,8,1250,1030,98119,47.6378,-122.372,1910,4000,1,1,79,79,False
1507,355000.0,2.5,2770,0,0,4,7,1940,830,98001,47.3396,-122.256,2140,7684,1,1,35,35,False
1508,442000.0,2.5,2520,0,0,3,9,2520,0,98059,47.5148,-122.159,2570,8359,1,1,24,24,False
1509,399000.0,3.0,3060,0,0,3,8,3060,0,98042,47.3786,-122.126,3060,5668,1,1,13,13,False
1510,360000.0,2.5,2390,0,0,3,9,2390,0,98092,47.2593,-122.222,2600,7916,1,1,15,15,False
1511,390000.0,1.75,1320,0,0,3,8,1320,0,98058,47.4425,-122.133,2020,7210,1,1,37,37,False
1512,413000.0,2.5,2900,0,0,3,8,1650,1250,98011,47.7752,-122.197,2340,8869,1,1,38,38,False
1513,190000.0,1.0,700,0,0,3,6,700,0,98118,47.5294,-122.276,1020,5617,1,1,64,64,False
1514,432900.0,2.5,2210,0,0,3,8,2210,0,98045,47.4849,-121.782,2430,8902,1,1,16,16,False
1515,621138.0,2.25,2180,0,0,3,9,2180,0,98074,47.6482,-122.072,2300,8581,1,1,28,28,False
1516,270000.0,2.25,2080,0,0,3,7,1550,530,98042,47.4203,-122.157,2080,2275,1,1,11,11,False
1517,610000.0,2.25,2090,0,0,3,8,1490,600,98075,47.5739,-122.032,2910,21132,1,1,35,35,False
1518,500000.0,2.0,1720,0,2,5,7,960,760,98108,47.559,-122.298,1760,5525,1,1,73,73,False
1519,715000.0,2.25,2460,0,0,5,8,2460,0,98053,47.6627,-122.032,2250,40635,1,1,46,46,False
1520,264000.0,1.5,1470,0,0,4,7,1470,0,98042,47.3658,-122.148,1760,15370,1,1,56,56,False
1521,550000.0,1.75,1650,0,0,3,8,1650,0,98102,47.6209,-122.317,1500,2400,1,1,113,113,False
1522,337000.0,2.0,1690,0,0,3,8,1690,0,98042,47.3724,-122.108,2090,8100,1,1,17,17,False
1523,170000.0,1.0,970,0,0,4,6,970,0,98198,47.4167,-122.302,1280,11805,1,1,53,53,False
1524,405000.0,2.5,2030,0,0,4,7,1130,900,98034,47.7321,-122.185,1940,8000,1,1,42,42,False
1525,775000.0,2.5,2540,0,0,3,10,2540,0,98052,47.7185,-122.114,2790,20301,1,1,30,30,False
1526,425000.0,2.25,1570,0,0,4,7,1200,370,98034,47.7223,-122.174,1700,7230,1,1,31,31,False
1527,713000.0,2.75,2580,0,2,4,8,1720,860,98007,47.5943,-122.133,2240,9316,1,1,47,47,False
1528,555000.0,2.5,2090,0,0,3,8,1420,670,98008,47.5968,-122.127,2490,8712,1,1,48,48,False
1529,810000.0,2.5,3260,0,0,3,9,3260,0,98029,47.5453,-121.995,3010,5608,1,1,12,12,False
1530,1250000.0,3.75,3830,0,0,4,11,3830,0,98077,47.7237,-122.042,5600,56568,1,0,24,24,False
1531,819000.0,3.5,2130,0,2,5,8,1530,600,98199,47.6491,-122.405,2040,5381,1,1,106,106,False
1532,409900.0,2.5,1690,0,0,3,8,1410,280,98106,47.5389,-122.367,1690,1760,1,1,2,2,False
1533,935000.0,2.5,1780,0,0,5,9,1780,0,98004,47.6132,-122.21,2320,2067,1,1,40,40,False
1534,657500.0,1.75,1620,0,3,4,7,1380,240,98117,47.6981,-122.4,2170,8650,1,1,68,68,False
1535,900000.0,3.75,4210,0,0,3,9,3280,930,98059,47.5211,-122.157,3820,6368,1,1,7,7,False
1536,932800.0,3.25,2980,0,0,3,9,2980,0,98115,47.6919,-122.294,1670,7140,1,1,17,8,True
1537,391000.0,2.0,1490,0,0,4,8,1490,0,98006,47.5455,-122.184,2190,9000,1,1,38,38,False
1538,420000.0,2.5,2110,0,0,3,8,2110,0,98059,47.4979,-122.153,1650,9900,1,1,14,14,False
1539,1300000.0,3.5,6563,0,0,3,10,5153,1410,98005,47.6078,-122.157,2610,22651,1,0,12,12,False
1540,415000.0,1.5,1510,0,0,5,8,1510,0,98133,47.751,-122.338,1560,7276,1,1,59,59,False
1541,350000.0,1.75,1830,0,0,3,8,1590,240,98146,47.5038,-122.379,1670,8430,1,1,69,69,False
1542,375000.0,1.0,1230,0,0,4,7,830,400,98107,47.6684,-122.401,1660,3056,1,1,66,66,False
